,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
1587,bvert,13,11,35,-45,bvert_11MeV_neg45tilt_35rot_det13.npy,2.7655,0.0113,19.9814,0.054,1.8559,0.0085,160.0,8
1599,bvert,13,11,45,-45,bvert_11MeV_neg45tilt_45rot_det13.npy,2.8624,0.0116,20.1271,0.0639,1.907,0.0092,148.0,9
1611,bvert,13,11,55,-45,bvert_11MeV_neg45tilt_55rot_det13.npy,2.8856,0.0113,20.0156,0.0556,1.9255,0.0085,173.0,10
1635,bvert,13,11,65,-45,bvert_11MeV_neg45tilt_65rot_det13.npy,2.9719,0.0123,20.1229,0.0639,1.9708,0.0101,145.0,11
1647,bvert,13,11,75,-45,bvert_11MeV_neg45tilt_75rot_det13.npy,3.056,0.0116,20.2054,0.0592,2.0198,0.0088,148.0,12
1659,bvert,13,11,85,-45,bvert_11MeV_neg45tilt_85rot_det13.npy,3.1266,0.0134,20.2436,0.0622,2.0639,0.0101,143.0,13
1671,bvert,13,11,95,-45,bvert_11MeV_neg45tilt_95rot_det13.npy,3.1375,0.0141,20.2664,0.0606,2.0649,0.0105,152.0,14
1443,bvert,13,11,105,-45,bvert_11MeV_neg45tilt_105rot_det13.npy,3.1158,0.0121,20.1841,0.0586,2.0549,0.0094,173.0,15
1455,bvert,13,11,115,-45,bvert_11MeV_neg45tilt_115rot_det13.npy,3.0803,0.0116,20.1961,0.0515,2.0424,0.0089,175.0,16
1467,bvert,13,11,125,-45,bvert_11MeV_neg45tilt_125rot_det13.npy,3.0122,0.0123,20.2418,0.0587,2.0036,0.0093,143.0,17
1479,bvert,13,11,135,-45,bvert_11MeV_neg45tilt_135rot_det13.npy,3.0216,0.0113,20.3166,0.0609,2.028,0.0088,139.0,18
1491,bvert,13,11,145,-45,bvert_11MeV_neg45tilt_145rot_det13.npy,2.911,0.0131,20.3413,0.0598,1.9545,0.01,165.0,19
1528,bvert,14,11,315,-45,bvert_11MeV_neg45tilt_315rot_det14.npy,4.2151,0.0146,24.5841,0.1058,2.8759,0.0118,126.0,0
1540,bvert,14,11,325,-45,bvert_11MeV_neg45tilt_325rot_det14.npy,4.1201,0.0137,24.5063,0.1027,2.8299,0.0106,149.0,1
1552,bvert,14,11,335,-45,bvert_11MeV_neg45tilt_335rot_det14.npy,4.0627,0.0136,24.7416,0.1086,2.7926,0.011,142.0,2
1564,bvert,14,11,345,-45,bvert_11MeV_neg45tilt_345rot_det14.npy,3.9698,0.0134,24.5608,0.0913,2.7337,0.0112,139.0,3
1576,bvert,14,11,355,-45,bvert_11MeV_neg45tilt_355rot_det14.npy,3.9249,0.0139,24.5969,0.0892,2.7096,0.0106,159.0,4
1624,bvert,14,11,5,-45,bvert_11MeV_neg45tilt_5rot_det14.npy,3.8835,0.0125,24.534,0.1002,2.6794,0.0098,146.0,5
1504,bvert,14,11,15,-45,bvert_11MeV_neg45tilt_15rot_det14.npy,3.857,0.0133,24.6177,0.1026,2.6624,0.0107,149.0,6
1516,bvert,14,11,25,-45,bvert_11MeV_neg45tilt_25rot_det14.npy,3.8496,0.0125,24.4935,0.0999,2.6477,0.0103,143.0,7
1588,bvert,14,11,35,-45,bvert_11MeV_neg45tilt_35rot_det14.npy,3.8635,0.0133,24.5907,0.101,2.6608,0.0114,155.0,8
1600,bvert,14,11,45,-45,bvert_11MeV_neg45tilt_45rot_det14.npy,3.9189,0.0132,24.6528,0.1196,2.6976,0.0111,134.0,9
1612,bvert,14,11,55,-45,bvert_11MeV_neg45tilt_55rot_det14.npy,3.9918,0.0131,24.8131,0.1107,2.7325,0.0105,131.0,10
1636,bvert,14,11,65,-45,bvert_11MeV_neg45tilt_65rot_det14.npy,4.0717,0.0119,24.7539,0.106,2.7882,0.0109,148.0,11
1648,bvert,14,11,75,-45,bvert_11MeV_neg45tilt_75rot_det14.npy,4.1917,0.0136,24.905,0.1144,2.8483,0.0108,140.0,12
1660,bvert,14,11,85,-45,bvert_11MeV_neg45tilt_85rot_det14.npy,4.2726,0.0146,24.8628,0.1054,2.9078,0.0117,122.0,13
1672,bvert,14,11,95,-45,bvert_11MeV_neg45tilt_95rot_det14.npy,4.3024,0.015,24.8983,0.1045,2.9023,0.012,136.0,14
1444,bvert,14,11,105,-45,bvert_11MeV_neg45tilt_105rot_det14.npy,4.3546,0.0129,24.9583,0.1044,2.9375,0.0105,146.0,15
1456,bvert,14,11,115,-45,bvert_11MeV_neg45tilt_115rot_det14.npy,4.3289,0.0154,25.2247,0.1179,2.9237,0.0126,134.0,16
1468,bvert,14,11,125,-45,bvert_11MeV_neg45tilt_125rot_det14.npy,4.2862,0.0136,25.1191,0.0991,2.9086,0.0104,151.0,17
1480,bvert,14,11,135,-45,bvert_11MeV_neg45tilt_135rot_det14.npy,4.2346,0.0144,24.9927,0.1217,2.9019,0.0104,117.0,18
1492,bvert,14,11,145,-45,bvert_11MeV_neg45tilt_145rot_det14.npy,4.1204,0.0164,24.8484,0.1149,2.8334,0.0132,114.0,19
1529,bvert,15,11,315,-45,bvert_11MeV_neg45tilt_315rot_det15.npy,5.3444,0.0133,39.3206,0.2533,3.6854,0.0135,94.0,0
1541,bvert,15,11,325,-45,bvert_11MeV_neg45tilt_325rot_det15.npy,5.2164,0.0156,38.7892,0.2357,3.617,0.0138,94.0,1
1553,bvert,15,11,335,-45,bvert_11MeV_neg45tilt_335rot_det15.npy,5.1399,0.0163,38.6515,0.3168,3.5819,0.0172,61.0,2
1565,bvert,15,11,345,-45,bvert_11MeV_neg45tilt_345rot_det15.npy,5.0661,0.0159,38.854,0.2466,3.5402,0.0143,91.0,3
1577,bvert,15,11,355,-45,bvert_11MeV_neg45tilt_355rot_det15.npy,4.9839,0.0186,39.0807,0.3017,3.4692,0.0161,77.0,4
1625,bvert,15,11,5,-45,bvert_11MeV_neg45tilt_5rot_det15.npy,4.9385,0.0165,39.2431,0.3008,3.4672,0.0147,73.0,5
1505,bvert,15,11,15,-45,bvert_11MeV_neg45tilt_15rot_det15.npy,4.8791,0.0167,39.1536,0.2754,3.4224,0.0145,88.0,6
1517,bvert,15,11,25,-45,bvert_11MeV_neg45tilt_25rot_det15.npy,4.8384,0.0196,39.4309,0.2961,3.3974,0.0164,79.0,7
1589,bvert,15,11,35,-45,bvert_11MeV_neg45tilt_35rot_det15.npy,4.8536,0.0143,39.6812,0.2947,3.3972,0.0131,79.0,8
1601,bvert,15,11,45,-45,bvert_11MeV_neg45tilt_45rot_det15.npy,4.8978,0.0174,39.424,0.3338,3.4342,0.0157,70.0,9
1613,bvert,15,11,55,-45,bvert_11MeV_neg45tilt_55rot_det15.npy,4.9338,0.0153,39.4194,0.2759,3.4412,0.014,88.0,10
1637,bvert,15,11,65,-45,bvert_11MeV_neg45tilt_65rot_det15.npy,5.0077,0.0181,39.7561,0.2702,3.4919,0.0152,88.0,11
1649,bvert,15,11,75,-45,bvert_11MeV_neg45tilt_75rot_det15.npy,5.1013,0.0154,38.986,0.299,3.5435,0.0161,68.0,12
1661,bvert,15,11,85,-45,bvert_11MeV_neg45tilt_85rot_det15.npy,5.234,0.0151,40.0668,0.2965,3.6071,0.0143,81.0,13
1673,bvert,15,11,95,-45,bvert_11MeV_neg45tilt_95rot_det15.npy,5.3062,0.0174,39.4616,0.2937,3.6639,0.0162,75.0,14
1445,bvert,15,11,105,-45,bvert_11MeV_neg45tilt_105rot_det15.npy,5.4276,0.0148,39.6186,0.2979,3.7067,0.0149,76.0,15
1457,bvert,15,11,115,-45,bvert_11MeV_neg45tilt_115rot_det15.npy,5.4067,0.015,39.507,0.291,3.6857,0.0137,77.0,16
1469,bvert,15,11,125,-45,bvert_11MeV_neg45tilt_125rot_det15.npy,5.428,0.0162,40.0503,0.3265,3.7186,0.015,79.0,17
1481,bvert,15,11,135,-45,bvert_11MeV_neg45tilt_135rot_det15.npy,5.3162,0.0163,39.822,0.3099,3.6664,0.014,80.0,18
1493,bvert,15,11,145,-45,bvert_11MeV_neg45tilt_145rot_det15.npy,5.2321,0.0175,39.7192,0.323,3.6339,0.0161,71.0,19
558,bvert,4,11,315,30,bvert_11MeV_30tilt_315rot_det4.npy,5.2871,0.0188,38.159,0.3233,3.6559,0.0147,69.0,0
570,bvert,4,11,325,30,bvert_11MeV_30tilt_325rot_det4.npy,5.3438,0.0161,37.5789,0.2674,3.6582,0.0138,78.0,1
582,bvert,4,11,335,30,bvert_11MeV_30tilt_335rot_det4.npy,5.3917,0.0177,37.584,0.2936,3.6863,0.0143,70.0,2
594,bvert,4,11,345,30,bvert_11MeV_30tilt_345rot_det4.npy,5.3776,0.0178,38.2244,0.2783,3.6973,0.0161,77.0,3
606,bvert,4,11,355,30,bvert_11MeV_30tilt_355rot_det4.npy,5.2862,0.0163,38.2525,0.2634,3.6607,0.0135,87.0,4
654,bvert,4,11,5,30,bvert_11MeV_30tilt_5rot_det4.npy,5.1776,0.0152,38.0433,0.2729,3.6006,0.0156,63.0,5
534,bvert,4,11,15,30,bvert_11MeV_30tilt_15rot_det4.npy,5.0957,0.0146,37.8764,0.3006,3.5711,0.0162,60.0,6
546,bvert,4,11,25,30,bvert_11MeV_30tilt_25rot_det4.npy,4.9602,0.0139,38.1009,0.303,3.4977,0.0155,65.0,7
618,bvert,4,11,35,30,bvert_11MeV_30tilt_35rot_det4.npy,4.8883,0.0131,38.6268,0.2825,3.4518,0.0135,60.0,8
630,bvert,4,11,45,30,bvert_11MeV_30tilt_45rot_det4.npy,4.7844,0.0127,38.3746,0.3166,3.342,0.0143,69.0,9
642,bvert,4,11,55,30,bvert_11MeV_30tilt_55rot_det4.npy,4.685,0.0147,38.2742,0.3085,3.2967,0.0146,71.0,10
666,bvert,4,11,65,30,bvert_11MeV_30tilt_65rot_det4.npy,4.6621,0.0139,38.4066,0.3075,3.2718,0.0126,65.0,11
678,bvert,4,11,75,30,bvert_11MeV_30tilt_75rot_det4.npy,4.693,0.0135,38.663,0.277,3.2898,0.0128,76.0,12
690,bvert,4,11,85,30,bvert_11MeV_30tilt_85rot_det4.npy,4.6959,0.017,38.385,0.291,3.2802,0.0162,67.0,13
702,bvert,4,11,95,30,bvert_11MeV_30tilt_95rot_det4.npy,4.838,0.0136,38.8719,0.3099,3.3708,0.0136,66.0,14
474,bvert,4,11,105,30,bvert_11MeV_30tilt_105rot_det4.npy,4.8875,0.018,38.2694,0.2664,3.4099,0.0147,78.0,15
486,bvert,4,11,115,30,bvert_11MeV_30tilt_115rot_det4.npy,5.0057,0.0144,37.7806,0.2439,3.4898,0.0134,76.0,16
498,bvert,4,11,125,30,bvert_11MeV_30tilt_125rot_det4.npy,5.1703,0.0159,37.9462,0.2545,3.5764,0.0145,86.0,17
510,bvert,4,11,135,30,bvert_11MeV_30tilt_135rot_det4.npy,5.2579,0.0194,37.6173,0.3239,3.6176,0.0159,66.0,18
522,bvert,4,11,145,30,bvert_11MeV_30tilt_145rot_det4.npy,5.3371,0.019,38.3378,0.3166,3.6551,0.0156,72.0,19
559,bvert,5,11,315,30,bvert_11MeV_30tilt_315rot_det5.npy,4.1723,0.015,22.9755,0.1113,2.8521,0.0123,107.0,0
571,bvert,5,11,325,30,bvert_11MeV_30tilt_325rot_det5.npy,4.2425,0.0146,22.7417,0.1077,2.8807,0.012,115.0,1
583,bvert,5,11,335,30,bvert_11MeV_30tilt_335rot_det5.npy,4.3393,0.0137,22.7934,0.0997,2.9251,0.0112,141.0,2
595,bvert,5,11,345,30,bvert_11MeV_30tilt_345rot_det5.npy,4.3321,0.0142,22.4949,0.0991,2.9195,0.0121,127.0,3
607,bvert,5,11,355,30,bvert_11MeV_30tilt_355rot_det5.npy,4.3026,0.0142,22.7567,0.1152,2.9076,0.0123,128.0,4
655,bvert,5,11,5,30,bvert_11MeV_30tilt_5rot_det5.npy,4.2594,0.0142,22.8363,0.1143,2.8965,0.0121,114.0,5
535,bvert,5,11,15,30,bvert_11MeV_30tilt_15rot_det5.npy,4.218,0.0126,23.0969,0.1227,2.9042,0.0115,85.0,6
547,bvert,5,11,25,30,bvert_11MeV_30tilt_25rot_det5.npy,4.0799,0.0121,22.87,0.0997,2.8137,0.0097,144.0,7
619,bvert,5,11,35,30,bvert_11MeV_30tilt_35rot_det5.npy,4.0048,0.0133,22.8909,0.11,2.7781,0.0116,114.0,8
631,bvert,5,11,45,30,bvert_11MeV_30tilt_45rot_det5.npy,3.9303,0.0121,23.0962,0.1036,2.7242,0.0102,121.0,9
643,bvert,5,11,55,30,bvert_11MeV_30tilt_55rot_det5.npy,3.8213,0.0123,22.8896,0.1161,2.6493,0.0108,116.0,10
667,bvert,5,11,65,30,bvert_11MeV_30tilt_65rot_det5.npy,3.7713,0.0117,22.9497,0.0983,2.6096,0.01,125.0,11
679,bvert,5,11,75,30,bvert_11MeV_30tilt_75rot_det5.npy,3.7268,0.0137,23.0016,0.1077,2.5748,0.0108,119.0,12
691,bvert,5,11,85,30,bvert_11MeV_30tilt_85rot_det5.npy,3.7356,0.0139,23.1121,0.1026,2.581,0.0118,113.0,13
703,bvert,5,11,95,30,bvert_11MeV_30tilt_95rot_det5.npy,3.7597,0.0155,23.0628,0.111,2.5889,0.0136,118.0,14
475,bvert,5,11,105,30,bvert_11MeV_30tilt_105rot_det5.npy,3.8104,0.0144,22.8913,0.103,2.636,0.0122,128.0,15
487,bvert,5,11,115,30,bvert_11MeV_30tilt_115rot_det5.npy,3.9266,0.0145,23.062,0.1136,2.6993,0.0122,125.0,16
499,bvert,5,11,125,30,bvert_11MeV_30tilt_125rot_det5.npy,3.9821,0.0153,22.6324,0.108,2.7347,0.0131,123.0,17
511,bvert,5,11,135,30,bvert_11MeV_30tilt_135rot_det5.npy,4.0895,0.0153,22.6759,0.101,2.7932,0.0126,128.0,18
523,bvert,5,11,145,30,bvert_11MeV_30tilt_145rot_det5.npy,4.205,0.0143,22.7418,0.118,2.84,0.0123,111.0,19
560,bvert,6,11,315,30,bvert_11MeV_30tilt_315rot_det6.npy,2.7946,0.0153,17.435,0.0603,1.8692,0.0113,164.0,0
572,bvert,6,11,325,30,bvert_11MeV_30tilt_325rot_det6.npy,2.8912,0.012,17.4248,0.0578,1.9235,0.0085,149.0,1
584,bvert,6,11,335,30,bvert_11MeV_30tilt_335rot_det6.npy,2.9913,0.0135,17.351,0.0571,1.9768,0.0098,175.0,2
596,bvert,6,11,345,30,bvert_11MeV_30tilt_345rot_det6.npy,3.1005,0.0127,17.4984,0.0537,2.0461,0.0093,151.0,3
608,bvert,6,11,355,30,bvert_11MeV_30tilt_355rot_det6.npy,3.1215,0.0149,17.4666,0.0692,2.0523,0.0115,140.0,4
656,bvert,6,11,5,30,bvert_11MeV_30tilt_5rot_det6.npy,3.158,0.0117,17.6667,0.0664,2.0876,0.0096,128.0,5
536,bvert,6,11,15,30,bvert_11MeV_30tilt_15rot_det6.npy,3.0484,0.014,17.5078,0.0647,2.0267,0.0106,151.0,6
548,bvert,6,11,25,30,bvert_11MeV_30tilt_25rot_det6.npy,2.9798,0.0116,17.6491,0.063,1.9988,0.0096,134.0,7
620,bvert,6,11,35,30,bvert_11MeV_30tilt_35rot_det6.npy,2.9037,0.0114,17.5511,0.0583,1.956,0.0093,147.0,8
632,bvert,6,11,45,30,bvert_11MeV_30tilt_45rot_det6.npy,2.8597,0.0102,17.521,0.0691,1.9323,0.0082,130.0,9
644,bvert,6,11,55,30,bvert_11MeV_30tilt_55rot_det6.npy,2.8005,0.0099,17.7394,0.0629,1.8909,0.0076,137.0,10
668,bvert,6,11,65,30,bvert_11MeV_30tilt_65rot_det6.npy,2.7155,0.0111,17.7039,0.0654,1.8416,0.0088,140.0,11
680,bvert,6,11,75,30,bvert_11MeV_30tilt_75rot_det6.npy,2.7197,0.0101,17.7958,0.0685,1.833,0.0084,117.0,12
692,bvert,6,11,85,30,bvert_11MeV_30tilt_85rot_det6.npy,2.6558,0.0102,17.6971,0.0525,1.7945,0.008,184.0,13
704,bvert,6,11,95,30,bvert_11MeV_30tilt_95rot_det6.npy,2.7016,0.0103,17.8339,0.0579,1.8188,0.0078,125.0,14
476,bvert,6,11,105,30,bvert_11MeV_30tilt_105rot_det6.npy,2.6502,0.0095,17.6733,0.0567,1.7798,0.0076,155.0,15
488,bvert,6,11,115,30,bvert_11MeV_30tilt_115rot_det6.npy,2.7115,0.0092,17.6801,0.0598,1.828,0.0074,148.0,16
500,bvert,6,11,125,30,bvert_11MeV_30tilt_125rot_det6.npy,2.7628,0.0116,17.5994,0.0588,1.8594,0.0091,157.0,17
512,bvert,6,11,135,30,bvert_11MeV_30tilt_135rot_det6.npy,2.8653,0.0131,17.6334,0.069,1.9211,0.0099,141.0,18
524,bvert,6,11,145,30,bvert_11MeV_30tilt_145rot_det6.npy,2.9359,0.0148,17.5625,0.0671,1.9559,0.0109,140.0,19
561,bvert,7,11,315,30,bvert_11MeV_30tilt_315rot_det7.npy,1.7006,0.0086,15.7385,0.0379,1.0952,0.0062,154.0,0
573,bvert,7,11,325,30,bvert_11MeV_30tilt_325rot_det7.npy,1.7096,0.0098,15.6452,0.0388,1.0982,0.007,168.0,1
585,bvert,7,11,335,30,bvert_11MeV_30tilt_335rot_det7.npy,1.7918,0.0103,15.683,0.0392,1.1485,0.0074,198.0,2
597,bvert,7,11,345,30,bvert_11MeV_30tilt_345rot_det7.npy,1.8433,0.0112,15.6989,0.0356,1.1721,0.0081,178.0,3
609,bvert,7,11,355,30,bvert_11MeV_30tilt_355rot_det7.npy,1.8849,0.0126,15.6427,0.0404,1.1939,0.0085,163.0,4
657,bvert,7,11,5,30,bvert_11MeV_30tilt_5rot_det7.npy,1.9093,0.0108,15.6403,0.0395,1.2062,0.0077,146.0,5
537,bvert,7,11,15,30,bvert_11MeV_30tilt_15rot_det7.npy,1.8785,0.0114,15.6314,0.0478,1.1983,0.0082,130.0,6
549,bvert,7,11,25,30,bvert_11MeV_30tilt_25rot_det7.npy,1.8639,0.0111,15.7553,0.0436,1.1975,0.0083,146.0,7
621,bvert,7,11,35,30,bvert_11MeV_30tilt_35rot_det7.npy,1.8349,0.0098,15.7292,0.0385,1.1846,0.0074,169.0,8
633,bvert,7,11,45,30,bvert_11MeV_30tilt_45rot_det7.npy,1.7576,0.0105,15.7339,0.0403,1.1396,0.0079,175.0,9
645,bvert,7,11,55,30,bvert_11MeV_30tilt_55rot_det7.npy,1.7163,0.01,15.7809,0.0394,1.1112,0.0072,162.0,10
669,bvert,7,11,65,30,bvert_11MeV_30tilt_65rot_det7.npy,1.6799,0.0101,15.8582,0.0408,1.0931,0.0071,152.0,11
681,bvert,7,11,75,30,bvert_11MeV_30tilt_75rot_det7.npy,1.6629,0.0094,15.8465,0.0396,1.0794,0.0068,161.0,12
693,bvert,7,11,85,30,bvert_11MeV_30tilt_85rot_det7.npy,1.6262,0.0088,15.813,0.0408,1.0517,0.0066,148.0,13
705,bvert,7,11,95,30,bvert_11MeV_30tilt_95rot_det7.npy,1.5977,0.0084,15.8436,0.0378,1.0335,0.0063,175.0,14
477,bvert,7,11,105,30,bvert_11MeV_30tilt_105rot_det7.npy,1.5913,0.0085,15.8553,0.0403,1.0261,0.0065,168.0,15
489,bvert,7,11,115,30,bvert_11MeV_30tilt_115rot_det7.npy,1.605,0.01,15.7607,0.0437,1.0339,0.0068,142.0,16
501,bvert,7,11,125,30,bvert_11MeV_30tilt_125rot_det7.npy,1.6173,0.0108,15.7797,0.0387,1.0473,0.0077,168.0,17
513,bvert,7,11,135,30,bvert_11MeV_30tilt_135rot_det7.npy,1.6679,0.0108,15.797,0.0377,1.0693,0.0075,162.0,18
525,bvert,7,11,145,30,bvert_11MeV_30tilt_145rot_det7.npy,1.754,0.01,15.8009,0.0516,1.1298,0.0077,114.0,19
562,bvert,8,11,315,30,bvert_11MeV_30tilt_315rot_det8.npy,0.7741,0.0069,17.0624,0.0338,0.4694,0.0046,165.0,0
574,bvert,8,11,325,30,bvert_11MeV_30tilt_325rot_det8.npy,0.8011,0.0084,17.0343,0.0381,0.4876,0.0054,156.0,1
586,bvert,8,11,335,30,bvert_11MeV_30tilt_335rot_det8.npy,0.8405,0.0071,17.0755,0.0313,0.5104,0.0047,185.0,2
598,bvert,8,11,345,30,bvert_11MeV_30tilt_345rot_det8.npy,0.8713,0.0075,17.1318,0.0368,0.525,0.0049,158.0,3
610,bvert,8,11,355,30,bvert_11MeV_30tilt_355rot_det8.npy,0.9038,0.0076,17.0449,0.0357,0.5446,0.0049,164.0,4
658,bvert,8,11,5,30,bvert_11MeV_30tilt_5rot_det8.npy,0.9252,0.0075,17.0811,0.0368,0.5579,0.005,149.0,5
538,bvert,8,11,15,30,bvert_11MeV_30tilt_15rot_det8.npy,0.9375,0.008,17.0896,0.041,0.5656,0.0052,145.0,6
550,bvert,8,11,25,30,bvert_11MeV_30tilt_25rot_det8.npy,0.9246,0.0073,17.1045,0.0381,0.5595,0.0048,176.0,7
622,bvert,8,11,35,30,bvert_11MeV_30tilt_35rot_det8.npy,0.924,0.0076,17.1394,0.0393,0.563,0.0049,147.0,8
634,bvert,8,11,45,30,bvert_11MeV_30tilt_45rot_det8.npy,0.9083,0.0073,17.1289,0.0372,0.5571,0.0048,163.0,9
646,bvert,8,11,55,30,bvert_11MeV_30tilt_55rot_det8.npy,0.8803,0.007,17.1727,0.0375,0.5383,0.0047,188.0,10
670,bvert,8,11,65,30,bvert_11MeV_30tilt_65rot_det8.npy,0.835,0.0074,17.1502,0.0385,0.5107,0.0049,155.0,11
682,bvert,8,11,75,30,bvert_11MeV_30tilt_75rot_det8.npy,0.8286,0.0065,17.1969,0.0329,0.5085,0.0045,160.0,12
694,bvert,8,11,85,30,bvert_11MeV_30tilt_85rot_det8.npy,0.7983,0.0064,17.1813,0.0353,0.4881,0.0042,171.0,13
706,bvert,8,11,95,30,bvert_11MeV_30tilt_95rot_det8.npy,0.791,0.006,17.2645,0.0386,0.483,0.004,155.0,14
478,bvert,8,11,105,30,bvert_11MeV_30tilt_105rot_det8.npy,0.7714,0.0068,17.2359,0.0378,0.4687,0.0046,150.0,15
490,bvert,8,11,115,30,bvert_11MeV_30tilt_115rot_det8.npy,0.7839,0.0072,17.271,0.0355,0.4768,0.0048,166.0,16
502,bvert,8,11,125,30,bvert_11MeV_30tilt_125rot_det8.npy,0.7852,0.0065,17.2353,0.0366,0.4771,0.0043,179.0,17
514,bvert,8,11,135,30,bvert_11MeV_30tilt_135rot_det8.npy,0.8008,0.0073,17.2523,0.0356,0.4856,0.0047,155.0,18
526,bvert,8,11,145,30,bvert_11MeV_30tilt_145rot_det8.npy,0.8223,0.0069,17.195,0.0356,0.5013,0.0049,153.0,19
563,bvert,9,11,315,30,bvert_11MeV_30tilt_315rot_det9.npy,0.2457,0.0034,15.6699,0.0379,0.1388,0.0019,185.0,0
575,bvert,9,11,325,30,bvert_11MeV_30tilt_325rot_det9.npy,0.2497,0.0031,15.6408,0.0352,0.1424,0.0018,186.0,1
587,bvert,9,11,335,30,bvert_11MeV_30tilt_335rot_det9.npy,0.2665,0.0038,15.5396,0.0388,0.1515,0.0023,175.0,2
599,bvert,9,11,345,30,bvert_11MeV_30tilt_345rot_det9.npy,0.2766,0.0037,15.576,0.0406,0.1574,0.0022,175.0,3
611,bvert,9,11,355,30,bvert_11MeV_30tilt_355rot_det9.npy,0.289,0.0039,15.5265,0.0388,0.1649,0.0023,165.0,4
659,bvert,9,11,5,30,bvert_11MeV_30tilt_5rot_det9.npy,0.2963,0.0042,15.5031,0.0429,0.1699,0.0025,144.0,5
539,bvert,9,11,15,30,bvert_11MeV_30tilt_15rot_det9.npy,0.3055,0.0043,15.4587,0.0372,0.1727,0.0025,163.0,6
551,bvert,9,11,25,30,bvert_11MeV_30tilt_25rot_det9.npy,0.3206,0.0046,15.5709,0.0404,0.1817,0.0027,152.0,7
623,bvert,9,11,35,30,bvert_11MeV_30tilt_35rot_det9.npy,0.3188,0.0043,15.5912,0.0403,0.182,0.0025,160.0,8
635,bvert,9,11,45,30,bvert_11MeV_30tilt_45rot_det9.npy,0.3162,0.0039,15.6297,0.0392,0.1805,0.0022,177.0,9
647,bvert,9,11,55,30,bvert_11MeV_30tilt_55rot_det9.npy,0.3009,0.0036,15.6128,0.0339,0.172,0.0021,197.0,10
671,bvert,9,11,65,30,bvert_11MeV_30tilt_65rot_det9.npy,0.2921,0.0036,15.5651,0.0384,0.1677,0.0021,162.0,11
683,bvert,9,11,75,30,bvert_11MeV_30tilt_75rot_det9.npy,0.2893,0.0037,15.6431,0.0379,0.1661,0.0022,186.0,12
695,bvert,9,11,85,30,bvert_11MeV_30tilt_85rot_det9.npy,0.2796,0.004,15.7302,0.0435,0.1595,0.0024,157.0,13
707,bvert,9,11,95,30,bvert_11MeV_30tilt_95rot_det9.npy,0.2845,0.0044,15.7344,0.0407,0.1625,0.0026,149.0,14
479,bvert,9,11,105,30,bvert_11MeV_30tilt_105rot_det9.npy,0.2664,0.0036,15.768,0.0397,0.152,0.0022,155.0,15
491,bvert,9,11,115,30,bvert_11MeV_30tilt_115rot_det9.npy,0.2594,0.0032,15.7909,0.0376,0.1483,0.0019,176.0,16
503,bvert,9,11,125,30,bvert_11MeV_30tilt_125rot_det9.npy,0.2628,0.0034,15.7859,0.0377,0.1496,0.0021,179.0,17
515,bvert,9,11,135,30,bvert_11MeV_30tilt_135rot_det9.npy,0.2663,0.0033,15.7529,0.0383,0.152,0.0019,163.0,18
527,bvert,9,11,145,30,bvert_11MeV_30tilt_145rot_det9.npy,0.2646,0.004,15.7249,0.0402,0.1504,0.0023,151.0,19
552,bvert,10,11,315,30,bvert_11MeV_30tilt_315rot_det10.npy,0.2754,0.0041,13.7825,0.0474,0.1573,0.0024,152.0,0
564,bvert,10,11,325,30,bvert_11MeV_30tilt_325rot_det10.npy,0.2705,0.0032,13.8396,0.0414,0.1526,0.0019,185.0,1
576,bvert,10,11,335,30,bvert_11MeV_30tilt_335rot_det10.npy,0.2644,0.0033,13.8493,0.0398,0.1491,0.0019,189.0,2
588,bvert,10,11,345,30,bvert_11MeV_30tilt_345rot_det10.npy,0.2577,0.0032,13.7275,0.0429,0.1452,0.0018,173.0,3
600,bvert,10,11,355,30,bvert_11MeV_30tilt_355rot_det10.npy,0.2695,0.0037,13.8906,0.0484,0.1535,0.0022,175.0,4
648,bvert,10,11,5,30,bvert_11MeV_30tilt_5rot_det10.npy,0.2669,0.0035,13.8294,0.0426,0.1521,0.002,191.0,5
528,bvert,10,11,15,30,bvert_11MeV_30tilt_15rot_det10.npy,0.2741,0.0034,13.721,0.0431,0.1557,0.002,186.0,6
540,bvert,10,11,25,30,bvert_11MeV_30tilt_25rot_det10.npy,0.2888,0.0044,13.7233,0.0479,0.1647,0.0025,160.0,7
612,bvert,10,11,35,30,bvert_11MeV_30tilt_35rot_det10.npy,0.2895,0.0036,13.6669,0.048,0.1654,0.0021,155.0,8
