,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
315,cpvert,13,11,25,15,cpvert_11MeV_15tilt_25rot_det13.npy,2.8711,0.0131,22.1766,0.058,1.9363,0.0101,124.0,7
387,cpvert,13,11,35,15,cpvert_11MeV_15tilt_35rot_det13.npy,2.8866,0.011,22.1885,0.0501,1.9433,0.0088,165.0,8
399,cpvert,13,11,45,15,cpvert_11MeV_15tilt_45rot_det13.npy,2.8965,0.0123,22.1461,0.0511,1.9405,0.0095,146.0,9
411,cpvert,13,11,55,15,cpvert_11MeV_15tilt_55rot_det13.npy,2.9336,0.0112,22.189,0.0513,1.9591,0.0088,154.0,10
435,cpvert,13,11,65,15,cpvert_11MeV_15tilt_65rot_det13.npy,2.9494,0.0128,22.2455,0.0499,1.9704,0.0098,171.0,11
447,cpvert,13,11,75,15,cpvert_11MeV_15tilt_75rot_det13.npy,2.9942,0.0136,22.184,0.0503,1.9861,0.0101,155.0,12
459,cpvert,13,11,85,15,cpvert_11MeV_15tilt_85rot_det13.npy,3.0035,0.0121,22.2101,0.0525,1.9896,0.0092,139.0,13
471,cpvert,13,11,95,15,cpvert_11MeV_15tilt_95rot_det13.npy,3.0212,0.0129,22.2463,0.0542,1.9964,0.0101,155.0,14
243,cpvert,13,11,105,15,cpvert_11MeV_15tilt_105rot_det13.npy,3.0016,0.0114,22.1689,0.0476,1.9882,0.0085,186.0,15
255,cpvert,13,11,115,15,cpvert_11MeV_15tilt_115rot_det13.npy,3.0124,0.0121,22.3218,0.0482,2.0055,0.0091,160.0,16
267,cpvert,13,11,125,15,cpvert_11MeV_15tilt_125rot_det13.npy,2.9657,0.0115,22.2272,0.0468,1.9755,0.0087,166.0,17
279,cpvert,13,11,135,15,cpvert_11MeV_15tilt_135rot_det13.npy,2.9543,0.0125,22.2133,0.0556,1.9801,0.0099,144.0,18
291,cpvert,13,11,145,15,cpvert_11MeV_15tilt_145rot_det13.npy,2.9029,0.0112,22.2557,0.0543,1.9481,0.009,160.0,19
328,cpvert,14,11,315,15,cpvert_11MeV_15tilt_315rot_det14.npy,4.1827,0.0156,26.9949,0.1082,2.8701,0.0125,114.0,0
340,cpvert,14,11,325,15,cpvert_11MeV_15tilt_325rot_det14.npy,4.1513,0.0145,27.2198,0.1078,2.8488,0.0122,135.0,1
352,cpvert,14,11,335,15,cpvert_11MeV_15tilt_335rot_det14.npy,4.1389,0.0149,27.0097,0.106,2.8456,0.0121,130.0,2
364,cpvert,14,11,345,15,cpvert_11MeV_15tilt_345rot_det14.npy,4.0644,0.016,27.0314,0.107,2.804,0.0132,135.0,3
376,cpvert,14,11,355,15,cpvert_11MeV_15tilt_355rot_det14.npy,4.0933,0.0126,27.0467,0.0929,2.8327,0.0109,147.0,4
424,cpvert,14,11,5,15,cpvert_11MeV_15tilt_5rot_det14.npy,4.0396,0.0159,27.0536,0.1152,2.8006,0.0128,133.0,5
304,cpvert,14,11,15,15,cpvert_11MeV_15tilt_15rot_det14.npy,4.0257,0.015,26.8454,0.1065,2.7937,0.0119,146.0,6
316,cpvert,14,11,25,15,cpvert_11MeV_15tilt_25rot_det14.npy,4.047,0.0136,26.9195,0.1045,2.7903,0.0112,145.0,7
388,cpvert,14,11,35,15,cpvert_11MeV_15tilt_35rot_det14.npy,4.057,0.0135,26.9519,0.1123,2.8077,0.012,136.0,8
400,cpvert,14,11,45,15,cpvert_11MeV_15tilt_45rot_det14.npy,4.0498,0.0146,26.8523,0.0986,2.7983,0.0123,134.0,9
412,cpvert,14,11,55,15,cpvert_11MeV_15tilt_55rot_det14.npy,4.0758,0.0154,26.9146,0.1131,2.814,0.012,122.0,10
436,cpvert,14,11,65,15,cpvert_11MeV_15tilt_65rot_det14.npy,4.1088,0.014,27.0499,0.1199,2.81,0.0119,127.0,11
448,cpvert,14,11,75,15,cpvert_11MeV_15tilt_75rot_det14.npy,4.1328,0.0161,26.8609,0.1083,2.8253,0.0133,128.0,12
460,cpvert,14,11,85,15,cpvert_11MeV_15tilt_85rot_det14.npy,4.1933,0.0162,27.1126,0.1066,2.8533,0.013,115.0,13
472,cpvert,14,11,95,15,cpvert_11MeV_15tilt_95rot_det14.npy,4.2064,0.0164,27.186,0.1109,2.8616,0.0126,133.0,14
244,cpvert,14,11,105,15,cpvert_11MeV_15tilt_105rot_det14.npy,4.2099,0.0146,26.9592,0.1043,2.8478,0.0118,130.0,15
256,cpvert,14,11,115,15,cpvert_11MeV_15tilt_115rot_det14.npy,4.2177,0.0125,26.997,0.1144,2.8574,0.0093,135.0,16
268,cpvert,14,11,125,15,cpvert_11MeV_15tilt_125rot_det14.npy,4.2193,0.0126,27.2043,0.107,2.8657,0.011,124.0,17
280,cpvert,14,11,135,15,cpvert_11MeV_15tilt_135rot_det14.npy,4.157,0.0129,27.1578,0.1044,2.8519,0.0108,150.0,18
292,cpvert,14,11,145,15,cpvert_11MeV_15tilt_145rot_det14.npy,4.1292,0.0135,27.0679,0.1035,2.8382,0.01,141.0,19
329,cpvert,15,11,315,15,cpvert_11MeV_15tilt_315rot_det15.npy,5.2596,0.0156,41.9571,0.2611,3.628,0.0145,79.0,0
341,cpvert,15,11,325,15,cpvert_11MeV_15tilt_325rot_det15.npy,5.1896,0.0171,41.6313,0.2693,3.5867,0.0153,92.0,1
353,cpvert,15,11,335,15,cpvert_11MeV_15tilt_335rot_det15.npy,5.1659,0.0176,42.2576,0.3091,3.5985,0.0159,69.0,2
365,cpvert,15,11,345,15,cpvert_11MeV_15tilt_345rot_det15.npy,5.1281,0.0156,41.9899,0.3225,3.5807,0.0143,70.0,3
377,cpvert,15,11,355,15,cpvert_11MeV_15tilt_355rot_det15.npy,5.0714,0.0145,41.2075,0.3067,3.546,0.0133,84.0,4
425,cpvert,15,11,5,15,cpvert_11MeV_15tilt_5rot_det15.npy,5.0737,0.0137,41.7864,0.2958,3.5535,0.0152,73.0,5
305,cpvert,15,11,15,15,cpvert_11MeV_15tilt_15rot_det15.npy,5.0608,0.0151,41.4465,0.3036,3.5597,0.0146,86.0,6
317,cpvert,15,11,25,15,cpvert_11MeV_15tilt_25rot_det15.npy,5.0234,0.0194,41.2693,0.2898,3.5274,0.017,79.0,7
389,cpvert,15,11,35,15,cpvert_11MeV_15tilt_35rot_det15.npy,5.0287,0.0168,41.7579,0.2912,3.5217,0.0163,86.0,8
401,cpvert,15,11,45,15,cpvert_11MeV_15tilt_45rot_det15.npy,5.0566,0.0155,41.6938,0.2908,3.5531,0.0147,83.0,9
413,cpvert,15,11,55,15,cpvert_11MeV_15tilt_55rot_det15.npy,5.0712,0.0152,41.8493,0.2805,3.557,0.015,86.0,10
437,cpvert,15,11,65,15,cpvert_11MeV_15tilt_65rot_det15.npy,5.088,0.0197,41.5187,0.3169,3.553,0.0186,56.0,11
449,cpvert,15,11,75,15,cpvert_11MeV_15tilt_75rot_det15.npy,5.1343,0.0174,41.3692,0.2858,3.5656,0.0152,62.0,12
461,cpvert,15,11,85,15,cpvert_11MeV_15tilt_85rot_det15.npy,5.157,0.0176,41.889,0.2883,3.5701,0.0143,74.0,13
473,cpvert,15,11,95,15,cpvert_11MeV_15tilt_95rot_det15.npy,5.2336,0.0146,41.8852,0.2786,3.6037,0.0152,76.0,14
245,cpvert,15,11,105,15,cpvert_11MeV_15tilt_105rot_det15.npy,5.2199,0.0187,41.255,0.2897,3.5806,0.0166,79.0,15
257,cpvert,15,11,115,15,cpvert_11MeV_15tilt_115rot_det15.npy,5.2431,0.0192,41.833,0.2538,3.5849,0.0165,101.0,16
269,cpvert,15,11,125,15,cpvert_11MeV_15tilt_125rot_det15.npy,5.2423,0.0164,41.9571,0.2475,3.5857,0.0134,97.0,17
281,cpvert,15,11,135,15,cpvert_11MeV_15tilt_135rot_det15.npy,5.2102,0.0168,41.7874,0.2688,3.584,0.0139,88.0,18
293,cpvert,15,11,145,15,cpvert_11MeV_15tilt_145rot_det15.npy,5.1617,0.0183,41.7938,0.2849,3.5845,0.0162,69.0,19
810,cpvert,4,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det4.npy,5.2039,0.0191,40.2547,0.3019,3.5665,0.0166,74.0,0
822,cpvert,4,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det4.npy,5.2442,0.0181,40.43,0.2648,3.5923,0.0167,75.0,1
834,cpvert,4,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det4.npy,5.2809,0.0181,40.788,0.2783,3.6249,0.0161,81.0,2
846,cpvert,4,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det4.npy,5.2392,0.0168,40.4058,0.2996,3.6021,0.0147,80.0,3
858,cpvert,4,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det4.npy,5.1988,0.0172,40.5164,0.3048,3.583,0.0148,60.0,4
906,cpvert,4,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det4.npy,5.1529,0.015,40.4987,0.2546,3.5926,0.0141,79.0,5
786,cpvert,4,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det4.npy,5.1195,0.0161,41.0223,0.3031,3.5562,0.0149,70.0,6
798,cpvert,4,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det4.npy,5.054,0.0152,40.4762,0.2756,3.5298,0.014,85.0,7
870,cpvert,4,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det4.npy,5.0283,0.0172,40.7171,0.3158,3.5135,0.0159,76.0,8
882,cpvert,4,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det4.npy,4.979,0.0216,40.2424,0.3451,3.4986,0.0174,64.0,9
894,cpvert,4,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det4.npy,5.0233,0.0173,40.7673,0.2924,3.5465,0.0153,71.0,10
918,cpvert,4,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det4.npy,5.0159,0.0159,40.7217,0.3206,3.5006,0.0165,69.0,11
930,cpvert,4,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det4.npy,4.993,0.0202,40.1504,0.2907,3.5113,0.0168,92.0,12
942,cpvert,4,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det4.npy,5.0034,0.0198,40.0065,0.2989,3.4795,0.0176,74.0,13
954,cpvert,4,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det4.npy,5.0753,0.015,39.6926,0.2761,3.5467,0.0144,79.0,14
726,cpvert,4,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det4.npy,5.0853,0.0187,39.6275,0.2921,3.5618,0.0166,78.0,15
738,cpvert,4,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det4.npy,5.1179,0.017,39.7262,0.3058,3.549,0.0141,72.0,16
750,cpvert,4,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det4.npy,5.1677,0.017,39.392,0.2874,3.5713,0.0144,70.0,17
762,cpvert,4,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det4.npy,5.2127,0.0174,39.7567,0.2639,3.5865,0.0166,77.0,18
774,cpvert,4,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det4.npy,5.2485,0.016,39.8075,0.2774,3.6021,0.0143,81.0,19
811,cpvert,5,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det5.npy,4.1765,0.0157,25.1058,0.1034,2.8551,0.0121,129.0,0
823,cpvert,5,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det5.npy,4.1948,0.0154,25.2664,0.1024,2.8547,0.0116,140.0,1
835,cpvert,5,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det5.npy,4.3118,0.0115,25.5242,0.1039,2.9239,0.0103,111.0,2
847,cpvert,5,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det5.npy,4.2343,0.0123,25.1434,0.1073,2.8631,0.0106,141.0,3
859,cpvert,5,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det5.npy,4.224,0.0145,25.2636,0.1073,2.8696,0.012,115.0,4
907,cpvert,5,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det5.npy,4.167,0.0146,25.169,0.1046,2.8384,0.0118,135.0,5
787,cpvert,5,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det5.npy,4.1422,0.0152,25.1241,0.0948,2.8474,0.0132,123.0,6
799,cpvert,5,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det5.npy,4.0878,0.0151,25.1333,0.1011,2.806,0.0119,145.0,7
871,cpvert,5,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det5.npy,4.0951,0.0147,25.2828,0.1125,2.8214,0.0133,101.0,8
883,cpvert,5,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det5.npy,4.0631,0.0144,25.3203,0.0943,2.806,0.0126,144.0,9
895,cpvert,5,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det5.npy,4.0058,0.0158,25.0339,0.1002,2.7669,0.0124,132.0,10
919,cpvert,5,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det5.npy,4.0279,0.0125,25.0251,0.1061,2.7841,0.0106,134.0,11
931,cpvert,5,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det5.npy,4.009,0.0131,25.1005,0.1075,2.7741,0.0113,133.0,12
943,cpvert,5,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det5.npy,3.9952,0.0147,25.0914,0.1043,2.7685,0.0118,133.0,13
955,cpvert,5,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det5.npy,4.0803,0.0118,25.3036,0.1075,2.8269,0.0106,124.0,14
727,cpvert,5,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det5.npy,4.0287,0.0142,24.7136,0.096,2.7804,0.0114,125.0,15
739,cpvert,5,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det5.npy,4.0675,0.0136,24.9452,0.1036,2.8001,0.0111,135.0,16
751,cpvert,5,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det5.npy,4.1043,0.016,24.8544,0.112,2.8157,0.013,113.0,17
763,cpvert,5,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det5.npy,4.094,0.0152,24.6031,0.0929,2.8074,0.012,129.0,18
775,cpvert,5,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det5.npy,4.1825,0.0144,24.9708,0.1083,2.8397,0.0112,139.0,19
812,cpvert,6,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det6.npy,2.9608,0.0113,19.7535,0.0561,1.9823,0.0086,170.0,0
824,cpvert,6,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det6.npy,2.9919,0.0128,19.8108,0.0571,2.0003,0.0096,157.0,1
836,cpvert,6,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det6.npy,3.0181,0.0137,19.8387,0.0528,2.0064,0.0099,153.0,2
848,cpvert,6,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det6.npy,3.071,0.0115,19.812,0.0549,2.0351,0.0088,154.0,3
860,cpvert,6,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det6.npy,3.0201,0.012,19.6062,0.0595,1.9943,0.0089,150.0,4
908,cpvert,6,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det6.npy,3.0219,0.0129,19.7736,0.0574,2.0012,0.0098,155.0,5
788,cpvert,6,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det6.npy,2.9907,0.0114,19.7028,0.0557,1.9831,0.0093,158.0,6
800,cpvert,6,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det6.npy,2.9832,0.0126,19.8936,0.0577,1.9933,0.0093,146.0,7
872,cpvert,6,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det6.npy,2.9234,0.014,19.822,0.0611,1.9542,0.0106,161.0,8
884,cpvert,6,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det6.npy,2.8961,0.0162,19.8124,0.0665,1.949,0.0122,130.0,9
896,cpvert,6,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det6.npy,2.8592,0.0126,19.699,0.0566,1.9189,0.0092,182.0,10
920,cpvert,6,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det6.npy,2.9035,0.0116,19.7363,0.0569,1.9526,0.0096,129.0,11
932,cpvert,6,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det6.npy,2.8749,0.013,19.7545,0.0544,1.9391,0.0106,149.0,12
944,cpvert,6,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det6.npy,2.9242,0.0104,19.9662,0.0607,1.9654,0.0082,128.0,13
956,cpvert,6,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det6.npy,2.8864,0.0118,19.8815,0.0533,1.947,0.0091,152.0,14
728,cpvert,6,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det6.npy,2.8656,0.0123,19.7332,0.0525,1.9291,0.0098,151.0,15
740,cpvert,6,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det6.npy,2.9108,0.0121,19.7783,0.0639,1.958,0.0103,130.0,16
752,cpvert,6,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det6.npy,2.8962,0.0147,19.6996,0.0586,1.9423,0.0114,155.0,17
764,cpvert,6,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det6.npy,2.9296,0.0116,19.7053,0.0608,1.9602,0.0091,154.0,18
776,cpvert,6,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det6.npy,2.9532,0.0121,19.6297,0.0527,1.9678,0.0091,174.0,19
813,cpvert,7,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det7.npy,1.8356,0.0089,17.9867,0.0421,1.1886,0.0066,151.0,0
825,cpvert,7,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det7.npy,1.8102,0.0101,17.9534,0.0415,1.1673,0.0075,168.0,1
837,cpvert,7,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det7.npy,1.8295,0.0103,18.0033,0.041,1.176,0.0071,192.0,2
849,cpvert,7,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det7.npy,1.8318,0.0109,17.8925,0.0426,1.1707,0.0076,165.0,3
861,cpvert,7,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det7.npy,1.8771,0.0106,17.9563,0.0459,1.2034,0.0078,165.0,4
909,cpvert,7,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det7.npy,1.9128,0.0098,18.071,0.0517,1.2224,0.0078,124.0,5
789,cpvert,7,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det7.npy,1.8694,0.0101,17.9492,0.0461,1.198,0.0075,136.0,6
801,cpvert,7,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det7.npy,1.8493,0.0099,18.0514,0.0443,1.1838,0.0071,157.0,7
873,cpvert,7,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det7.npy,1.8075,0.009,17.9305,0.0452,1.1627,0.0065,163.0,8
885,cpvert,7,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det7.npy,1.8015,0.01,18.0528,0.0374,1.1607,0.0077,176.0,9
897,cpvert,7,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det7.npy,1.7638,0.01,17.9284,0.0441,1.1374,0.0071,172.0,10
921,cpvert,7,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det7.npy,1.811,0.009,18.0789,0.0478,1.1759,0.0065,125.0,11
933,cpvert,7,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det7.npy,1.7983,0.0084,18.0593,0.0437,1.1667,0.0068,139.0,12
945,cpvert,7,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det7.npy,1.7537,0.0106,17.9172,0.0461,1.1376,0.0078,160.0,13
957,cpvert,7,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det7.npy,1.741,0.0105,17.9722,0.045,1.1308,0.0077,163.0,14
729,cpvert,7,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det7.npy,1.7667,0.0088,18.0522,0.041,1.1478,0.0069,171.0,15
741,cpvert,7,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det7.npy,1.7602,0.0105,18.0132,0.0495,1.1421,0.0079,155.0,16
753,cpvert,7,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det7.npy,1.7782,0.0106,17.9678,0.0429,1.1502,0.008,141.0,17
765,cpvert,7,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det7.npy,1.7834,0.01,17.966,0.042,1.1489,0.0072,180.0,18
777,cpvert,7,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det7.npy,1.7825,0.0109,17.9651,0.0491,1.1514,0.0077,152.0,19
814,cpvert,8,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det8.npy,0.8669,0.0068,19.274,0.0337,0.529,0.0047,142.0,0
826,cpvert,8,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det8.npy,0.8874,0.0072,19.3043,0.0345,0.5418,0.0049,157.0,1
838,cpvert,8,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det8.npy,0.9026,0.0069,19.2756,0.0316,0.5515,0.0046,158.0,2
850,cpvert,8,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det8.npy,0.9331,0.0059,19.2934,0.029,0.5693,0.0039,150.0,3
862,cpvert,8,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det8.npy,0.9013,0.0072,19.2738,0.0326,0.5476,0.0049,161.0,4
910,cpvert,8,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det8.npy,0.9794,0.0056,19.3349,0.0404,0.5975,0.004,97.0,5
790,cpvert,8,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det8.npy,0.9269,0.0075,19.2823,0.0323,0.5644,0.0049,144.0,6
802,cpvert,8,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det8.npy,0.9329,0.0067,19.2859,0.031,0.5654,0.0043,169.0,7
874,cpvert,8,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det8.npy,0.904,0.0081,19.2527,0.0351,0.5492,0.0053,147.0,8
886,cpvert,8,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det8.npy,0.8915,0.0082,19.3009,0.0335,0.5412,0.0054,155.0,9
898,cpvert,8,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det8.npy,0.888,0.0065,19.3532,0.0278,0.5404,0.0045,167.0,10
922,cpvert,8,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det8.npy,0.934,0.0062,19.4858,0.0422,0.5723,0.0043,82.0,11
934,cpvert,8,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det8.npy,0.8779,0.0056,19.3635,0.0309,0.5372,0.0039,151.0,12
946,cpvert,8,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det8.npy,0.8466,0.0073,19.3261,0.0331,0.5159,0.0049,144.0,13
958,cpvert,8,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det8.npy,0.8726,0.0065,19.3376,0.0317,0.5321,0.0044,153.0,14
730,cpvert,8,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det8.npy,0.8668,0.0067,19.3472,0.0286,0.5298,0.0044,168.0,15
742,cpvert,8,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det8.npy,0.8583,0.0073,19.3058,0.0349,0.5254,0.0049,154.0,16
754,cpvert,8,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det8.npy,0.8798,0.0067,19.3863,0.0306,0.5378,0.0046,151.0,17
766,cpvert,8,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det8.npy,0.8822,0.0074,19.3419,0.0342,0.5405,0.0049,145.0,18
778,cpvert,8,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det8.npy,0.8684,0.0076,19.2819,0.0308,0.5311,0.0051,165.0,19
815,cpvert,9,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det9.npy,0.2989,0.0036,17.8446,0.0333,0.1711,0.0021,176.0,0
827,cpvert,9,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det9.npy,0.2944,0.0033,17.7991,0.0352,0.1687,0.0019,198.0,1
839,cpvert,9,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det9.npy,0.2917,0.0037,17.7592,0.0401,0.1675,0.0022,160.0,2
851,cpvert,9,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det9.npy,0.301,0.0035,17.7288,0.0359,0.1737,0.0021,191.0,3
863,cpvert,9,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det9.npy,0.3038,0.004,17.7204,0.0341,0.1758,0.0024,182.0,4
911,cpvert,9,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det9.npy,0.3153,0.0038,17.737,0.0354,0.1821,0.0022,179.0,5
791,cpvert,9,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det9.npy,0.3027,0.0034,17.7214,0.0358,0.1754,0.002,179.0,6
803,cpvert,9,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det9.npy,0.3077,0.0034,17.7188,0.0382,0.1761,0.002,181.0,7
875,cpvert,9,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det9.npy,0.3138,0.004,17.8396,0.0362,0.1801,0.0024,170.0,8
887,cpvert,9,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det9.npy,0.3131,0.0039,17.8426,0.0358,0.1807,0.0023,173.0,9
899,cpvert,9,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det9.npy,0.2986,0.0042,17.8232,0.0411,0.1725,0.0025,154.0,10
923,cpvert,9,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det9.npy,0.2929,0.004,17.8086,0.0366,0.1676,0.0023,184.0,11
935,cpvert,9,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det9.npy,0.3019,0.0036,17.8933,0.0403,0.1729,0.0021,153.0,12
947,cpvert,9,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det9.npy,0.2988,0.0042,17.9282,0.0382,0.1712,0.0025,151.0,13
959,cpvert,9,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det9.npy,0.2831,0.0039,17.8887,0.0359,0.1624,0.0023,178.0,14
731,cpvert,9,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det9.npy,0.2877,0.0039,17.8957,0.0449,0.1652,0.0023,149.0,15
743,cpvert,9,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det9.npy,0.2814,0.0036,17.8307,0.0383,0.1609,0.0021,161.0,16
755,cpvert,9,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det9.npy,0.2822,0.0035,17.8722,0.0394,0.1634,0.0022,176.0,17
767,cpvert,9,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det9.npy,0.2872,0.0038,17.837,0.0385,0.1642,0.0022,180.0,18
779,cpvert,9,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det9.npy,0.288,0.004,17.8267,0.0406,0.1652,0.0024,170.0,19
804,cpvert,10,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det10.npy,0.2989,0.0035,15.9484,0.0402,0.1723,0.0021,176.0,0
816,cpvert,10,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det10.npy,0.2877,0.0033,15.9717,0.0377,0.1641,0.002,198.0,1
828,cpvert,10,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det10.npy,0.2974,0.0032,15.9554,0.037,0.1705,0.0019,187.0,2
840,cpvert,10,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det10.npy,0.2887,0.0034,15.9754,0.0409,0.1654,0.0021,165.0,3
852,cpvert,10,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det10.npy,0.2889,0.0035,15.8985,0.0417,0.1653,0.0021,171.0,4
900,cpvert,10,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det10.npy,0.289,0.0035,15.8842,0.0392,0.1663,0.0022,179.0,5
