,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
736,bvert,14,4,315,-15,bvert_4MeV_neg15tilt_315rot_det14.npy,1.2676,0.0106,41.4124,0.22,0.7949,0.0074,120.0,0
748,bvert,14,4,335,-15,bvert_4MeV_neg15tilt_335rot_det14.npy,1.2018,0.0086,41.0262,0.203,0.7604,0.0061,136.0,1
760,bvert,14,4,345,-15,bvert_4MeV_neg15tilt_345rot_det14.npy,1.1386,0.009,41.0024,0.2133,0.7185,0.0066,129.0,2
772,bvert,14,4,355,-15,bvert_4MeV_neg15tilt_355rot_det14.npy,1.1128,0.0103,41.2141,0.2209,0.7018,0.0074,121.0,3
820,bvert,14,4,5,-15,bvert_4MeV_neg15tilt_5rot_det14.npy,1.0675,0.0103,40.9553,0.2067,0.6709,0.0072,121.0,4
712,bvert,14,4,15,-15,bvert_4MeV_neg15tilt_15rot_det14.npy,1.0342,0.009,41.1948,0.209,0.6465,0.006,152.0,5
724,bvert,14,4,25,-15,bvert_4MeV_neg15tilt_25rot_det14.npy,1.027,0.0091,41.0481,0.1847,0.6395,0.0063,146.0,6
784,bvert,14,4,35,-15,bvert_4MeV_neg15tilt_35rot_det14.npy,1.0508,0.0088,41.2963,0.2006,0.6572,0.0062,152.0,7
796,bvert,14,4,45,-15,bvert_4MeV_neg15tilt_45rot_det14.npy,1.0722,0.0118,41.5,0.2304,0.6677,0.0084,116.0,8
808,bvert,14,4,55,-15,bvert_4MeV_neg15tilt_55rot_det14.npy,1.1263,0.0127,41.3524,0.2268,0.7048,0.0088,112.0,9
832,bvert,14,4,75,-15,bvert_4MeV_neg15tilt_75rot_det14.npy,1.2537,0.0102,41.0544,0.2056,0.784,0.007,124.0,10
844,bvert,14,4,95,-15,bvert_4MeV_neg15tilt_95rot_det14.npy,1.3365,0.0113,41.222,0.2317,0.8279,0.008,106.0,11
688,bvert,14,4,115,-15,bvert_4MeV_neg15tilt_115rot_det14.npy,1.3248,0.0104,41.102,0.1913,0.8189,0.0071,149.0,12
700,bvert,14,4,135,-15,bvert_4MeV_neg15tilt_135rot_det14.npy,1.2894,0.0121,41.1534,0.242,0.8103,0.0088,103.0,13
737,bvert,15,4,315,-15,bvert_4MeV_neg15tilt_315rot_det15.npy,1.6269,0.0217,64.7241,0.5701,1.0344,0.0143,71.0,0
749,bvert,15,4,335,-15,bvert_4MeV_neg15tilt_335rot_det15.npy,1.5237,0.0165,64.4263,0.5846,0.9764,0.0112,87.0,1
761,bvert,15,4,345,-15,bvert_4MeV_neg15tilt_345rot_det15.npy,1.4583,0.0186,65.585,0.4993,0.9332,0.0128,92.0,2
773,bvert,15,4,355,-15,bvert_4MeV_neg15tilt_355rot_det15.npy,1.4418,0.0167,65.7707,0.5513,0.9298,0.0123,87.0,3
821,bvert,15,4,5,-15,bvert_4MeV_neg15tilt_5rot_det15.npy,1.3723,0.0195,65.3504,0.7616,0.883,0.0144,72.0,4
713,bvert,15,4,15,-15,bvert_4MeV_neg15tilt_15rot_det15.npy,1.3281,0.0183,64.7686,0.6525,0.8525,0.0131,77.0,5
725,bvert,15,4,25,-15,bvert_4MeV_neg15tilt_25rot_det15.npy,1.2583,0.0211,64.9583,0.549,0.8031,0.0146,99.0,6
785,bvert,15,4,35,-15,bvert_4MeV_neg15tilt_35rot_det15.npy,1.3321,0.0144,64.9972,0.5299,0.8479,0.0101,90.0,7
797,bvert,15,4,45,-15,bvert_4MeV_neg15tilt_45rot_det15.npy,1.3075,0.0206,64.4303,0.5994,0.8357,0.0142,93.0,8
809,bvert,15,4,55,-15,bvert_4MeV_neg15tilt_55rot_det15.npy,1.3826,0.0146,64.3249,0.5012,0.8826,0.0101,83.0,9
833,bvert,15,4,75,-15,bvert_4MeV_neg15tilt_75rot_det15.npy,1.4675,0.015,65.8794,0.5258,0.9413,0.0105,94.0,10
845,bvert,15,4,95,-15,bvert_4MeV_neg15tilt_95rot_det15.npy,1.6239,0.0206,64.9345,0.5531,1.0298,0.014,75.0,11
689,bvert,15,4,115,-15,bvert_4MeV_neg15tilt_115rot_det15.npy,1.7056,0.0192,64.1999,0.5561,1.0751,0.0129,80.0,12
701,bvert,15,4,135,-15,bvert_4MeV_neg15tilt_135rot_det15.npy,1.5963,0.0205,65.5451,0.5801,1.0193,0.015,87.0,13
